run_id,architecture_hash,params,depth,epochs,batch_size,target,family,source_dataset,n_edges,n_conv3x3,n_conv1x1,n_maxpool,duration,target_corrected,power,group_key
5V9E_095f24ce69de6e5f4d3ebe3ceaca2cfd_repeat_1,095f24ce69de6e5f4d3ebe3ceaca2cfd,4342154,5,4,256,93092.4,CNN,EC-NAS,7,1,1,1,211.04531908035278,116365.5,441.10146771156894,095f24ce69de6e5f4d3ebe3ceaca2cfd
5V9E_099433f57cf79393e3177f1704ebedae_repeat_1,099433f57cf79393e3177f1704ebedae,824981,5,4,256,59688.0,CNN,EC-NAS,7,0,2,1,134.35648345947266,74610.0,444.25098412168785,099433f57cf79393e3177f1704ebedae
5V9E_099eff26fdf41c3bd2b70866891d57b3_repeat_1,099eff26fdf41c3bd2b70866891d57b3,5742730,5,4,256,139874.4,CNN,EC-NAS,6,0,3,0,291.29054832458496,174843.0,480.1885979634945,099eff26fdf41c3bd2b70866891d57b3
5V9E_09f1f295b5df52d6448fad926b0ad7e2_repeat_1,09f1f295b5df52d6448fad926b0ad7e2,3667594,5,4,256,105195.6,CNN,EC-NAS,6,0,1,2,215.74201655387878,131494.5,487.59903926145404,09f1f295b5df52d6448fad926b0ad7e2
5V9E_09fc2d10bdd6225e167a6f81a22a3f06_repeat_1,09fc2d10bdd6225e167a6f81a22a3f06,2793866,3,4,256,76248.0,CNN,EC-NAS,3,0,1,0,149.54416465759277,95310.0,509.86944341548184,09fc2d10bdd6225e167a6f81a22a3f06
5V9E_09fe44f72b3f1237bd72ac74c427aef9_repeat_1,09fe44f72b3f1237bd72ac74c427aef9,5969674,5,4,256,101397.6,CNN,EC-NAS,7,2,0,1,213.5800371170044,126747.0,474.75223512791086,09fe44f72b3f1237bd72ac74c427aef9
5V9E_0a1097486bd7d3bd3cbcbf3959b6583d_repeat_1,0a1097486bd7d3bd3cbcbf3959b6583d,3729162,5,4,256,76050.0,CNN,EC-NAS,6,1,2,0,182.34811091423035,95062.5,417.05943439014317,0a1097486bd7d3bd3cbcbf3959b6583d
5V9E_0a1f1d084604b2d242e3f15fbcf388ea_repeat_1,0a1f1d084604b2d242e3f15fbcf388ea,5793546,5,4,256,78465.59999999999,CNN,EC-NAS,7,2,1,0,199.22412180900574,98081.99999999999,393.85592109786893,0a1f1d084604b2d242e3f15fbcf388ea
5V9E_0a4de03d940c3f672f08a0a16fe59bd6_repeat_1,0a4de03d940c3f672f08a0a16fe59bd6,2538506,5,4,256,95202.0,CNN,EC-NAS,7,0,3,0,220.8334608078003,119002.5,431.10314737519735,0a4de03d940c3f672f08a0a16fe59bd6
5V9E_0a59627718ee81d87c4462e94e5ee852_repeat_1,0a59627718ee81d87c4462e94e5ee852,4779018,5,4,256,112201.2,CNN,EC-NAS,9,1,1,1,244.7444224357605,140251.5,458.4423166147948,0a59627718ee81d87c4462e94e5ee852
5V9E_0a61a51de5fa2797306b6c7dd25cb750_repeat_1,0a61a51de5fa2797306b6c7dd25cb750,3468426,5,4,256,73555.2,CNN,EC-NAS,6,1,1,1,162.89564418792725,91944.0,451.5479856241081,0a61a51de5fa2797306b6c7dd25cb750
5V9E_0a6881c59dd9a0f3f440bb104454bbaf_repeat_1,0a6881c59dd9a0f3f440bb104454bbaf,3667594,5,4,256,104490.0,CNN,EC-NAS,6,0,1,2,213.48220992088318,130612.5,489.4553042088338,0a6881c59dd9a0f3f440bb104454bbaf
5V9E_0a7ec0f7a657f1d9a10a71f99f774ed2_repeat_1,0a7ec0f7a657f1d9a10a71f99f774ed2,1756298,5,4,256,72316.8,CNN,EC-NAS,8,0,0,3,167.22945499420166,90396.0,432.4405649860393,0a7ec0f7a657f1d9a10a71f99f774ed2
5V9E_0ab8c4483a7db026b682d1e54adef303_repeat_1,0ab8c4483a7db026b682d1e54adef303,3292298,5,4,256,66783.6,CNN,EC-NAS,6,1,2,0,150.3132722377777,83479.5,444.2960957855824,0ab8c4483a7db026b682d1e54adef303
5V9E_0ad3c407fcf224f53e76d793e5cf58b7_repeat_1,0ad3c407fcf224f53e76d793e5cf58b7,1581837,5,4,256,71200.8,CNN,EC-NAS,8,0,1,2,162.77822494506836,89001.0,437.4098564106326,0ad3c407fcf224f53e76d793e5cf58b7
5V9E_0af6c7eb081f02d531104971a9ce4087_repeat_1,0af6c7eb081f02d531104971a9ce4087,2017034,5,4,256,70542.0,CNN,EC-NAS,7,0,1,2,168.55865144729614,88177.5,418.5012124521928,0af6c7eb081f02d531104971a9ce4087
5V9E_0b4b6e8f8652d8dbbaf5a1a34f307b9b_repeat_1,0b4b6e8f8652d8dbbaf5a1a34f307b9b,14000266,5,4,256,158770.80000000002,CNN,EC-NAS,6,1,2,0,334.77535367012024,198463.50000000003,474.26071919394946,0b4b6e8f8652d8dbbaf5a1a34f307b9b
5V9E_0b52c9b2c5351a68ee36e8c52b94dd4e_repeat_1,0b52c9b2c5351a68ee36e8c52b94dd4e,1404042,5,4,256,61444.8,CNN,EC-NAS,6,0,2,1,143.82606959342957,76806.0,427.2160128806509,0b52c9b2c5351a68ee36e8c52b94dd4e
5V9E_0b5d139c27f97e5b652009996a3d89b8_repeat_1,0b5d139c27f97e5b652009996a3d89b8,967178,5,4,256,48805.2,CNN,EC-NAS,5,0,2,1,110.58612179756165,61006.5,441.33205149686444,0b5d139c27f97e5b652009996a3d89b8
5V9E_0b726323a98397b2c3a17fa85d9814b1_repeat_1,0b726323a98397b2c3a17fa85d9814b1,2714634,5,4,256,95756.40000000001,CNN,EC-NAS,7,0,2,1,228.32843375205994,119695.50000000001,419.3800939570283,0b726323a98397b2c3a17fa85d9814b1
5V9E_0b896cf5633a9c166dbadd935337cf76_repeat_1,0b896cf5633a9c166dbadd935337cf76,3468426,5,4,256,72662.40000000001,CNN,EC-NAS,6,1,1,1,159.1076855659485,90828.00000000001,456.6869271056186,0b896cf5633a9c166dbadd935337cf76
5V9E_0ba807ec12d7389497dc08a056e7fa98_repeat_1,0ba807ec12d7389497dc08a056e7fa98,3831434,5,4,256,104731.2,CNN,EC-NAS,6,0,2,1,207.67489433288574,130914.0,504.3036152079342,0ba807ec12d7389497dc08a056e7fa98
5V9E_0baa62900096dc6992a5b359e8a2ca68_repeat_1,0baa62900096dc6992a5b359e8a2ca68,21220234,5,4,256,156006.0,CNN,EC-NAS,6,2,0,1,331.87887930870056,195007.5,470.06908160277777,0baa62900096dc6992a5b359e8a2ca68
5V9E_0bc384e1c7f006dc7f8115090130b295_repeat_1,0bc384e1c7f006dc7f8115090130b295,6667274,5,4,256,102819.59999999999,CNN,EC-NAS,7,2,1,0,243.83842253684998,128524.49999999999,421.67103498408426,0bc384e1c7f006dc7f8115090130b295
5V9E_0bc4aef0b6ef737c745e82f069230d5f_repeat_1,0bc4aef0b6ef737c745e82f069230d5f,2714634,5,4,256,104749.20000000001,CNN,EC-NAS,8,0,2,1,231.05214643478394,130936.50000000001,453.35739838957176,0bc4aef0b6ef737c745e82f069230d5f
5V9E_0bcaf83a49d04411111e0be20fe56f6d_repeat_1,0bcaf83a49d04411111e0be20fe56f6d,4602890,5,4,256,102214.8,CNN,EC-NAS,8,1,2,0,232.73532581329346,127768.5,439.1890214466173,0bcaf83a49d04411111e0be20fe56f6d
5V9E_0bdee335eaee04875c4184037d11a0a3_repeat_1,0bdee335eaee04875c4184037d11a0a3,12962698,5,4,256,153691.2,CNN,EC-NAS,7,1,1,1,300.7745244503021,192114.0,510.9847660166274,0bdee335eaee04875c4184037d11a0a3
5V9E_0bedf0b569d61d8fae010dc8450ef5d2_repeat_1,0bedf0b569d61d8fae010dc8450ef5d2,4779018,5,4,256,118324.8,CNN,EC-NAS,8,1,1,1,247.61661005020142,147906.0,477.85485786277025,0bedf0b569d61d8fae010dc8450ef5d2
5V9E_0bfb0c4ef6666c06651e779e54f418eb_repeat_1,0bfb0c4ef6666c06651e779e54f418eb,21220234,5,4,256,171622.8,CNN,EC-NAS,6,2,0,1,336.8564326763153,214528.5,509.48351686937207,0bfb0c4ef6666c06651e779e54f418eb
5V9E_0c09a1268008c046c2e991fd71de10b4_repeat_1,0c09a1268008c046c2e991fd71de10b4,8294794,5,4,256,109980.0,CNN,EC-NAS,7,3,0,0,249.83850359916687,137475.0,440.20436568275517,0c09a1268008c046c2e991fd71de10b4
5V9E_0c0a5bacb74a041e67d53834fa1f8551_repeat_1,0c0a5bacb74a041e67d53834fa1f8551,967178,5,4,256,44776.799999999996,CNN,EC-NAS,6,0,2,1,110.55299687385559,55970.99999999999,405.0256552618987,0c0a5bacb74a041e67d53834fa1f8551
5V9E_0c35c4a7b701f70bb67ddbb72dfdcd23_repeat_1,0c35c4a7b701f70bb67ddbb72dfdcd23,3525796,5,4,256,78012.0,CNN,EC-NAS,7,2,0,1,199.19310927391052,97515.0,391.64005363622124,0c35c4a7b701f70bb67ddbb72dfdcd23
5V9E_0c50d88ea4244fdaaeba5953cb21dba5_repeat_1,0c50d88ea4244fdaaeba5953cb21dba5,4518282,5,4,256,103442.4,CNN,EC-NAS,7,1,0,2,221.51257824897766,129303.0,466.9820595186784,0c50d88ea4244fdaaeba5953cb21dba5
5V9E_0c723d1a6e1787ef68ad60426af4b487_repeat_1,0c723d1a6e1787ef68ad60426af4b487,4342154,5,4,256,94770.0,CNN,EC-NAS,7,1,1,1,209.20101237297058,118462.5,453.0092800461255,0c723d1a6e1787ef68ad60426af4b487
5V9E_0c78dca45dc22254cc45af02570a8592_repeat_1,0c78dca45dc22254cc45af02570a8592,2024094,5,4,256,80823.59999999999,CNN,EC-NAS,9,1,1,1,181.87070560455322,101029.49999999999,444.4014209508655,0c78dca45dc22254cc45af02570a8592
5V9E_0c806195e5e839957d4a5b67facb782f_repeat_1,0c806195e5e839957d4a5b67facb782f,301074,5,4,256,29894.4,CNN,EC-NAS,6,0,0,3,62.04402780532837,37368.0,481.8255851118785,0c806195e5e839957d4a5b67facb782f
5V9E_0c957d05e996122e7e6c1e8f226f40be_repeat_1,0c957d05e996122e7e6c1e8f226f40be,21220234,5,4,256,172195.2,CNN,EC-NAS,7,2,0,1,340.01714730262756,215244.0,506.43092963408714,0c957d05e996122e7e6c1e8f226f40be
5V9E_0ca2cc9fbcfd1238692448d1ff8a08ae_repeat_1,0ca2cc9fbcfd1238692448d1ff8a08ae,416523,5,4,256,34592.4,CNN,EC-NAS,6,0,1,2,83.36550092697144,43240.5,414.9486252149208,0ca2cc9fbcfd1238692448d1ff8a08ae
5V9E_0cdca576ab2c3b0bd9dd07482d74d527_repeat_1,0cdca576ab2c3b0bd9dd07482d74d527,4081418,5,4,256,85136.4,CNN,EC-NAS,8,1,0,2,183.3450574874878,106420.5,464.3506684428079,0cdca576ab2c3b0bd9dd07482d74d527
5V9E_0cf6c6737d632950fa9a2ab85751dc99_repeat_1,0cf6c6737d632950fa9a2ab85751dc99,3694666,5,4,256,78429.6,CNN,EC-NAS,7,3,0,0,189.06622099876404,98037.0,414.82608361074034,0cf6c6737d632950fa9a2ab85751dc99
5V9E_0d3f6887bea9bde78416fdecc3eef512_repeat_1,0d3f6887bea9bde78416fdecc3eef512,2017034,5,4,256,79516.8,CNN,EC-NAS,7,0,1,2,170.95952033996582,99396.0,465.120631140488,0d3f6887bea9bde78416fdecc3eef512
5V9E_0d5bbc2dfb430584c333501efd775d6a_repeat_1,0d5bbc2dfb430584c333501efd775d6a,1700385,5,4,256,84466.8,CNN,EC-NAS,8,0,2,1,184.73895239830017,105583.5,457.2224693463034,0d5bbc2dfb430584c333501efd775d6a
5V9E_0d7b0382c741fbf571de6734164573e5_repeat_1,0d7b0382c741fbf571de6734164573e5,5793546,5,4,256,99050.4,CNN,EC-NAS,6,2,1,0,202.94401574134827,123813.0,488.0676064192971,0d7b0382c741fbf571de6734164573e5
5V9E_0d7c86c40c9f8306c6691b0cf8dee88b_repeat_1,0d7c86c40c9f8306c6691b0cf8dee88b,1404042,5,4,256,60321.6,CNN,EC-NAS,5,0,2,1,143.50328421592712,75402.0,420.3499615328318,0d7c86c40c9f8306c6691b0cf8dee88b
5V9E_0d7caa909dc2c030c2b2e604ff93a7c6_repeat_1,0d7caa909dc2c030c2b2e604ff93a7c6,12798858,5,4,256,151851.6,CNN,EC-NAS,8,1,0,2,311.011825799942,189814.5,488.25024453468325,0d7caa909dc2c030c2b2e604ff93a7c6
5V9E_0dbdd84ff535eb20dd0ec42fcb1634b4_repeat_1,0dbdd84ff535eb20dd0ec42fcb1634b4,4342154,5,4,256,102139.20000000001,CNN,EC-NAS,8,1,1,1,213.84720396995544,127674.00000000001,477.62700705850756,0dbdd84ff535eb20dd0ec42fcb1634b4
5V9E_0df5609b2fdca8050afd62f3be2e44dc_repeat_1,0df5609b2fdca8050afd62f3be2e44dc,3667594,5,4,256,107496.0,CNN,EC-NAS,7,0,1,2,217.78717970848083,134370.0,493.5827726126434,0df5609b2fdca8050afd62f3be2e44dc
5V9E_0df6180868898c64297e3dc3e45e97ce_repeat_1,0df6180868898c64297e3dc3e45e97ce,3667594,5,4,256,97200.0,CNN,EC-NAS,7,0,1,2,215.0832803249359,121500.0,451.91797267158853,0df6180868898c64297e3dc3e45e97ce
5V9E_0dff80d8d2f054a3862c06159eb9af0b_repeat_1,0dff80d8d2f054a3862c06159eb9af0b,1580170,5,4,256,74271.6,CNN,EC-NAS,7,0,1,2,157.97401237487793,92839.5,470.1507474770652,0dff80d8d2f054a3862c06159eb9af0b
5V9E_0e0bfe064b565428d93f3cbbd511b013_repeat_1,0e0bfe064b565428d93f3cbbd511b013,1143306,5,4,256,57009.6,CNN,EC-NAS,7,0,1,2,124.87911438941956,71262.0,456.51829193969814,0e0bfe064b565428d93f3cbbd511b013
5V9E_0e359692a4d013f6ef4217cbc7330da9_repeat_1,0e359692a4d013f6ef4217cbc7330da9,4342154,5,4,256,96177.6,CNN,EC-NAS,7,1,1,1,210.7485408782959,120222.0,456.36187846985433,0e359692a4d013f6ef4217cbc7330da9
5V9E_0e60154f11df21bdd94eadf6f5bb7022_repeat_1,0e60154f11df21bdd94eadf6f5bb7022,2101642,5,4,256,90878.4,CNN,EC-NAS,7,0,3,0,206.4308009147644,113598.0,440.2366294045617,0e60154f11df21bdd94eadf6f5bb7022
5V9E_0e95b2a12e42c9457201302225639197_repeat_1,0e95b2a12e42c9457201302225639197,3905290,5,4,256,84477.6,CNN,EC-NAS,7,1,1,1,197.46320056915283,105597.0,427.81439658887444,0e95b2a12e42c9457201302225639197
5V9E_0e9a7383f15b4051126072e14655a4b0_repeat_1,0e9a7383f15b4051126072e14655a4b0,2909855,5,4,256,96570.0,CNN,EC-NAS,9,1,1,1,227.92486476898193,120712.5,423.69225533107397,0e9a7383f15b4051126072e14655a4b0
5V9E_0eaecfb50bfc500cf34f4448bb9bc137_repeat_1,0eaecfb50bfc500cf34f4448bb9bc137,1873556,5,4,256,82753.2,CNN,EC-NAS,9,0,1,2,191.28914761543274,103441.5,432.60791859644246,0eaecfb50bfc500cf34f4448bb9bc137
5V9E_0ee493fe7bb618a0ae642840558f62a0_repeat_1,0ee493fe7bb618a0ae642840558f62a0,1756298,4,4,256,55054.799999999996,CNN,EC-NAS,4,0,0,2,119.2363932132721,68818.5,461.7281562813315,0ee493fe7bb618a0ae642840558f62a0
5V9E_0ef9ee0bf28c4f9c6bac339f4592ca68_repeat_1,0ef9ee0bf28c4f9c6bac339f4592ca68,4166026,5,4,256,94460.4,CNN,EC-NAS,8,1,2,0,222.3012409210205,118075.5,424.92070493461625,0ef9ee0bf28c4f9c6bac339f4592ca68
5V9E_0efca0f1a33d17f74f670fe76eefb35d_repeat_1,0efca0f1a33d17f74f670fe76eefb35d,1861666,5,4,256,73396.8,CNN,EC-NAS,7,1,2,0,168.94185066223145,91746.0,434.4500768299477,0efca0f1a33d17f74f670fe76eefb35d
5V9E_0f06c2d0947646bcacdb45dd4ce58842_repeat_1,0f06c2d0947646bcacdb45dd4ce58842,1840906,5,4,256,78897.6,CNN,EC-NAS,7,0,2,1,163.35123324394226,98622.0,482.9935987209687,0f06c2d0947646bcacdb45dd4ce58842
5V9E_0f1a0ae7114c55409721737eeedce923_repeat_1,0f1a0ae7114c55409721737eeedce923,6667274,5,4,256,108147.6,CNN,EC-NAS,8,2,1,0,251.2552194595337,135184.5,430.4292672312739,0f1a0ae7114c55409721737eeedce923
5V9E_0f5a25a45cd0efe8792e250111ad0f2d_repeat_1,0f5a25a45cd0efe8792e250111ad0f2d,22093962,5,4,256,193690.8,CNN,EC-NAS,8,2,0,1,392.0725131034851,242113.5,494.0177990719704,0f5a25a45cd0efe8792e250111ad0f2d
5V9E_0f65f27b3520767e9114e4f6618d3344_repeat_1,0f65f27b3520767e9114e4f6618d3344,6230410,5,4,256,104288.40000000001,CNN,EC-NAS,6,2,1,0,231.97142910957336,130360.50000000001,449.5743307713065,0f65f27b3520767e9114e4f6618d3344
5V9E_0f8cfb5861db59788ec564246025b630_repeat_1,0f8cfb5861db59788ec564246025b630,31389066,5,4,256,225032.4,CNN,EC-NAS,7,3,0,0,460.1975495815277,281290.5,488.9908696920032,0f8cfb5861db59788ec564246025b630
5V9E_0fb3f9a83f38cc5ea0e060fb3a5e5d53_repeat_1,0fb3f9a83f38cc5ea0e060fb3a5e5d53,4779018,5,4,256,100422.0,CNN,EC-NAS,8,1,1,1,240.38341665267944,125527.5,417.75760324222284,0fb3f9a83f38cc5ea0e060fb3a5e5d53
5V9E_0fc51e2d72ae9d478b4e4e7e461f6e53_repeat_1,0fc51e2d72ae9d478b4e4e7e461f6e53,4779018,5,4,256,113274.0,CNN,EC-NAS,8,1,1,1,246.69320344924927,141592.5,459.16952074969987,0fc51e2d72ae9d478b4e4e7e461f6e53
5V9E_0fd7d9667a81df417f5cf7213304502c_repeat_1,0fd7d9667a81df417f5cf7213304502c,6230410,5,4,256,104666.4,CNN,EC-NAS,7,2,1,0,233.04326033592224,130833.0,449.12862894695047,0fd7d9667a81df417f5cf7213304502c
5V9E_0ff8c81c6843ffb1f9867ef80066049b_repeat_1,0ff8c81c6843ffb1f9867ef80066049b,1627283,5,4,256,58248.0,CNN,EC-NAS,8,1,0,2,128.1354582309723,72810.0,454.58143127723696,0ff8c81c6843ffb1f9867ef80066049b
5V9E_10298c3fa486ba2721a8f91c2f59649d_repeat_1,10298c3fa486ba2721a8f91c2f59649d,4166026,5,4,256,91476.0,CNN,EC-NAS,7,1,2,0,203.15727019309998,114345.0,450.2718505375295,10298c3fa486ba2721a8f91c2f59649d
5V9E_10600d936e799446ca1630b13bf5f9fb_repeat_1,10600d936e799446ca1630b13bf5f9fb,4779018,5,4,256,104306.4,CNN,EC-NAS,8,1,1,1,243.05816054344177,130383.0,429.14173203148766,10600d936e799446ca1630b13bf5f9fb
5V9E_1062e5ac82f47e5a60a77eaa10a8a523_repeat_1,1062e5ac82f47e5a60a77eaa10a8a523,2453898,5,4,256,92664.0,CNN,EC-NAS,7,0,1,2,200.74791860580444,115830.0,461.59382694252605,1062e5ac82f47e5a60a77eaa10a8a523
5V9E_10841c49a67a175998dc09dfcc7e6f0a_repeat_1,10841c49a67a175998dc09dfcc7e6f0a,3207690,5,4,256,58863.600000000006,CNN,EC-NAS,7,1,0,2,135.55751490592957,73579.5,434.2333956243483,10841c49a67a175998dc09dfcc7e6f0a
5V9E_108b09a0d520f544ecaa09b7d2719d62_repeat_1,108b09a0d520f544ecaa09b7d2719d62,2491173,5,4,256,72126.0,CNN,EC-NAS,8,1,0,2,169.7553117275238,90157.5,424.8821392745004,108b09a0d520f544ecaa09b7d2719d62
5V9E_10a7896342292e4a39eccf9924bcb40e_repeat_1,10a7896342292e4a39eccf9924bcb40e,3822005,5,4,256,107557.2,CNN,EC-NAS,8,2,0,1,234.03103280067444,134446.5,459.58520420497854,10a7896342292e4a39eccf9924bcb40e
5V9E_10b1717c7b43e3322996f2c544d231a4_repeat_1,10b1717c7b43e3322996f2c544d231a4,3468426,5,4,256,65167.2,CNN,EC-NAS,5,1,1,1,154.71045756340027,81459.0,421.2203947059914,10b1717c7b43e3322996f2c544d231a4
5V9E_10b76442ed9558df556b8c1c29c7f688_repeat_1,10b76442ed9558df556b8c1c29c7f688,14000266,5,4,256,163922.4,CNN,EC-NAS,6,1,2,0,333.1106939315796,204903.0,492.09587979685034,10b76442ed9558df556b8c1c29c7f688
5V9E_10c4f20242b36ef19c855bed521d13a5_repeat_1,10c4f20242b36ef19c855bed521d13a5,2277770,5,4,256,85024.8,CNN,EC-NAS,8,0,2,1,198.1036455631256,106281.0,429.1935151335057,10c4f20242b36ef19c855bed521d13a5
5V9E_10d8845960f01a773091c28857b66d19_repeat_1,10d8845960f01a773091c28857b66d19,2277770,5,4,256,90385.2,CNN,EC-NAS,7,0,2,1,195.3019380569458,112981.5,462.79725075562556,10d8845960f01a773091c28857b66d19
5V9E_110b7aac9a70916dc98a68d213212594_repeat_1,110b7aac9a70916dc98a68d213212594,3905290,5,4,256,90432.0,CNN,EC-NAS,7,1,1,1,196.026517868042,113040.0,461.32533997709214,110b7aac9a70916dc98a68d213212594
5V9E_111a2228979725b7c177f24dd8e8e887_repeat_1,111a2228979725b7c177f24dd8e8e887,2735394,5,4,256,95187.59999999999,CNN,EC-NAS,9,1,2,0,224.34036302566528,118984.49999999999,424.29992853809466,111a2228979725b7c177f24dd8e8e887
5V9E_11282d2527bff510beef835aadf92065_repeat_1,11282d2527bff510beef835aadf92065,2507310,5,4,256,73486.8,CNN,EC-NAS,8,1,0,2,169.71777486801147,91858.5,432.9941283825472,11282d2527bff510beef835aadf92065
5V9E_112e2eff170be7b9f249e84d5ef95dec_repeat_1,112e2eff170be7b9f249e84d5ef95dec,1733027,5,4,256,63489.6,CNN,EC-NAS,8,1,1,1,149.59963512420654,79362.0,424.39675703277715,112e2eff170be7b9f249e84d5ef95dec
5V9E_115c3dfab6fd1231dd465ca5a0d5b507_repeat_1,115c3dfab6fd1231dd465ca5a0d5b507,3292298,5,4,256,66204.0,CNN,EC-NAS,5,1,2,0,145.067768573761,82755.0,456.3660187985727,115c3dfab6fd1231dd465ca5a0d5b507
5V9E_1178bf24b50581dd554d7ec81dab8d85_repeat_1,1178bf24b50581dd554d7ec81dab8d85,3831434,5,4,256,106830.0,CNN,EC-NAS,6,0,2,1,208.47273921966553,133537.5,512.4411009318314,1178bf24b50581dd554d7ec81dab8d85
5V9E_119138bb82009b660d068d8136230302_repeat_1,119138bb82009b660d068d8136230302,20510346,5,4,256,145814.4,CNN,EC-NAS,5,2,1,0,281.5625801086426,182268.0,517.8756351207488,119138bb82009b660d068d8136230302
5V9E_1195f68c5846431cd13625bea91e08a7_repeat_1,1195f68c5846431cd13625bea91e08a7,4858304,5,4,256,122022.0,CNN,EC-NAS,9,3,0,0,277.61695432662964,152527.5,439.53367436066344,1195f68c5846431cd13625bea91e08a7
5V9E_11a3b786b26d4dff16cbe0d5714fe261_repeat_1,11a3b786b26d4dff16cbe0d5714fe261,2607912,5,4,256,88848.0,CNN,EC-NAS,8,1,1,1,197.09538078308105,111060.0,450.7868203049578,11a3b786b26d4dff16cbe0d5714fe261
5V9E_11b599e44c5101c56aeca5edb611cf02_repeat_1,11b599e44c5101c56aeca5edb611cf02,967178,5,4,256,41292.0,CNN,EC-NAS,5,0,2,1,107.484619140625,51615.0,384.16659360328174,11b599e44c5101c56aeca5edb611cf02
5V9E_11ce5773627a6bc429030308a0a119ff_repeat_1,11ce5773627a6bc429030308a0a119ff,5532810,5,4,256,73270.8,CNN,EC-NAS,5,2,0,1,169.7407717704773,91588.5,431.6629365811795,11ce5773627a6bc429030308a0a119ff
5V9E_11cf105eabe026946b4fd246cb5dfc53_repeat_1,11cf105eabe026946b4fd246cb5dfc53,2733718,5,4,256,97362.0,CNN,EC-NAS,8,1,2,0,223.15750241279602,121702.5,436.29274815910105,11cf105eabe026946b4fd246cb5dfc53
5V9E_11e5002d3c94408e3256552449a868ea_repeat_1,11e5002d3c94408e3256552449a868ea,3729162,5,4,256,77785.2,CNN,EC-NAS,6,1,2,0,181.0388584136963,97231.5,429.6602435608114,11e5002d3c94408e3256552449a868ea
5V9E_11fcdbd669d7bdee86dd1921d84b76d3_repeat_1,11fcdbd669d7bdee86dd1921d84b76d3,3905290,5,4,256,91573.20000000001,CNN,EC-NAS,7,1,1,1,194.40677452087402,114466.50000000001,471.03914061476047,11fcdbd669d7bdee86dd1921d84b76d3
5V9E_1230f90cad14b71ede6f765cb6ecd276_repeat_1,1230f90cad14b71ede6f765cb6ecd276,4858304,5,4,256,118767.59999999999,CNN,EC-NAS,9,3,0,0,277.6148920059204,148459.5,427.81422546117284,1230f90cad14b71ede6f765cb6ecd276
5V9E_1233482e100d8853a87fbe545e6c1c40_repeat_1,1233482e100d8853a87fbe545e6c1c40,2797220,5,4,256,85352.40000000001,CNN,EC-NAS,7,1,0,2,198.06030082702637,106690.50000000001,430.9414842025385,1233482e100d8853a87fbe545e6c1c40
5V9E_123ded154eabae0f2fdc982272d10170_repeat_1,123ded154eabae0f2fdc982272d10170,12088970,5,4,256,124884.0,CNN,EC-NAS,5,1,1,1,245.91303992271423,156105.0,507.8380554331265,123ded154eabae0f2fdc982272d10170
5V9E_125614ef51d5b378763db82266936901_repeat_1,125614ef51d5b378763db82266936901,6667274,5,4,256,103230.0,CNN,EC-NAS,7,2,1,0,246.46011567115784,129037.5,418.8507325775006,125614ef51d5b378763db82266936901
5V9E_12612e0881975253d69fef7a043d0da5_repeat_1,12612e0881975253d69fef7a043d0da5,2024613,5,4,256,70326.0,CNN,EC-NAS,8,1,1,1,174.44319868087769,87907.5,403.1455541505676,12612e0881975253d69fef7a043d0da5
5V9E_1261d3fff1c8f34fe65fdfa003d08dc8_repeat_1,1261d3fff1c8f34fe65fdfa003d08dc8,1840906,5,4,256,77112.0,CNN,EC-NAS,7,0,2,1,163.02867722511292,96390.0,472.9965384772298,1261d3fff1c8f34fe65fdfa003d08dc8
5V9E_126c84f421ccd4ea66d27360eace70a4_repeat_1,126c84f421ccd4ea66d27360eace70a4,7857930,5,4,256,103363.20000000001,CNN,EC-NAS,7,3,0,0,214.23441648483276,129204.00000000001,482.47710006630916,126c84f421ccd4ea66d27360eace70a4
5V9E_12c516df321ac0a3416713f264b1b88b_repeat_1,12c516df321ac0a3416713f264b1b88b,1452822,5,4,256,52542.0,CNN,EC-NAS,7,1,1,1,118.77499651908875,65677.5,442.3658306868971,12c516df321ac0a3416713f264b1b88b
5V9E_13183f083e91544f95cd30a3f252ac72_repeat_1,13183f083e91544f95cd30a3f252ac72,4518282,5,4,256,102693.59999999999,CNN,EC-NAS,8,1,0,2,223.826007604599,128366.99999999999,458.8099528693462,13183f083e91544f95cd30a3f252ac72
5V9E_131d23891b1097ff93d3e825aa1e7775_repeat_1,131d23891b1097ff93d3e825aa1e7775,708242,5,4,256,46062.0,CNN,EC-NAS,6,0,1,2,112.25960350036621,57577.5,410.3167886197793,131d23891b1097ff93d3e825aa1e7775
5V9E_131e0f44143126494d5e44c4070f0d73_repeat_1,131e0f44143126494d5e44c4070f0d73,6667274,5,4,256,110991.6,CNN,EC-NAS,7,2,1,0,250.2771496772766,138739.5,443.474764448611,131e0f44143126494d5e44c4070f0d73
5V9E_132029a58b1ae75ff8a694fb9d383e54_repeat_1,132029a58b1ae75ff8a694fb9d383e54,12962698,5,4,256,138362.40000000002,CNN,EC-NAS,6,1,1,1,290.4897470474243,172953.00000000003,476.3073444289635,132029a58b1ae75ff8a694fb9d383e54
5V9E_1366824b90a2ce0635897eb39a53638e_repeat_1,1366824b90a2ce0635897eb39a53638e,2017034,5,4,256,67867.2,CNN,EC-NAS,7,0,1,2,167.77906799316406,84834.0,404.50337942493013,1366824b90a2ce0635897eb39a53638e
